<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni_min data from 2024050900 to 2024051223</B><hr><pre>Selected parameters:
 1 Field magnitude average, nT
 2 BX, nT (GSE, GSM)
 3 BY, nT (GSE)
 4 BZ, nT (GSE)
 5 BZ, nT (GSM)
 6 Speed, km/s
 7 Proton Density, n/cc
 8 Proton Temperature, K
 9 AE-index, nT
10 SYM/H, nT

YYYY DOY HR MN      1       2       3       4       5       6      7        8     9    10 
2024 132  0 20   57.53   -5.16   17.36  -53.56  -41.85   747.7  14.72  451592.  1030  -293
2024 132  0 21   56.76   -9.16   20.08  -50.98  -38.40   742.0  20.00  271981.   905  -296
2024 132  0 22   48.09   -4.61   18.57  -40.58  -29.53   769.5  26.41  351022.   909  -290
2024 132  0 23   43.76   -2.66   27.06  -30.54  -16.91   773.3  25.57  451081.   938  -280
2024 132  0 24   45.90   -7.29   23.85  -35.22  -22.50   785.0  30.01  474487.   866  -271
2024 132  0 25   50.53   -7.87   11.91  -46.35  -37.53   805.5  16.42  428277.   790  -274
2024 132  0 26   51.88   -4.31   15.24  -48.48  -38.14   781.9  21.42  453178.   876  -276
2024 132  0 27   51.28   -7.72   14.05  -46.75  -37.05   769.1  29.69  528371.   923  -273
2024 132  0 28   48.60   -6.34   13.78  -43.07  -33.81   759.7  29.81  557336.  1017  -269
2024 132  0 29   49.43   -9.61   12.02  -44.18  -35.54   760.6  31.15  372234.  1104  -264
2024 132  0 30   50.30  -11.57    7.47  -46.25  -39.29   757.6  31.23  488944.  1131  -257
2024 132  0 31   50.07  -19.15    2.08  -44.53  -39.90   756.9  30.13  531669.  1114  -260
2024 132  0 32   54.12  -22.86   -0.86  -48.31  -44.55   764.2  25.65  295604.  1215  -260
2024 132  0 33   53.83  -21.42    0.69  -48.95  -44.52   751.4  26.16  335875.  1159  -271
2024 132  0 34   52.00  -17.28    0.57  -48.27  -43.95   749.9  26.22  340585.  1190  -276
2024 132  0 35   53.96  -25.44    1.36  -47.02  -42.49 99999.9 999.99 9999999.  1089  -274
2024 132  0 36   53.04  -17.97   -6.45  -49.43  -47.85 99999.9 999.99 9999999.  1168  -277
2024 132  0 37   53.80  -24.33   -0.73  -47.22  -43.53 99999.9 999.99 9999999.  1130  -286
2024 132  0 38   53.54  -23.86   -2.48  -47.02  -44.06   772.5  27.05  313981.  1170  -297
2024 132  0 39   52.78  -27.42   13.33  -41.28  -32.46   772.5  27.05  313981.  1252  -299
2024 132  0 40   53.91  -27.33   -3.02  -45.64  -43.02 99999.9 999.99 9999999.  1308  -300
2024 132  0 41   53.54  -24.70   -8.97  -46.23  -45.95 99999.9 999.99 9999999.  1338  -300
2024 132  0 42   52.67  -20.65   -8.62  -47.48  -46.96   744.5  24.61  326392.  1366  -302
2024 132  0 43   55.43  -35.02   -8.72  -41.80  -41.80   744.5  24.61  326392.  1413  -300
2024 132  0 44   53.98  -24.88   -1.20  -47.20  -43.75   744.5  24.61  326392.  1414  -297
2024 132  0 45   53.20  -26.10   -1.92  -45.07  -42.09   780.2  23.68  222691.  1304  -300
2024 132  0 46   49.93  -17.32   -4.29  -46.55  -44.40   780.2  23.68  222691.  1134  -296
2024 132  0 47   54.73  -34.14   -8.38  -41.02  -40.96   780.2  23.68  222691.   827  -296
2024 132  0 48   52.90  -25.68   -6.71  -44.56  -43.55   729.8  28.44  465748.   751  -296
2024 132  0 49   52.26  -24.29   11.41  -43.18  -35.08   729.8  28.44  465748.   837  -302
2024 132  0 50   55.73  -38.29    0.52  -39.09  -35.66   729.8  28.44  465748.   757  -309
2024 132  0 51   50.88  -17.39   -5.67  -47.00  -45.39   768.3  26.66  413477.   805  -300
2024 132  0 52   56.29  -42.12   -0.49  -37.14  -34.29   768.3  26.66  413477.   876  -311
2024 132  0 53   53.17  -29.16   -1.91  -41.97  -39.29 99999.9 999.99 9999999.   928  -317
2024 132  0 54   48.96  -15.88    8.77  -40.13  -33.38 99999.9 999.99 9999999.   999  -319
2024 132  0 55   55.76  -40.97    2.26  -36.92  -33.01 99999.9 999.99 9999999.  1005  -318
2024 132  0 56   48.41  -18.77   30.72  -31.70  -16.98 99999.9 999.99 9999999.   991  -320
2024 132  0 57   56.71  -42.26    1.84  -37.76  -33.97   781.3  26.49  343861.   967  -325
2024 132  0 58   48.77  -22.20   26.87  -33.93  -20.58   781.3  26.49  343861.  1022  -327
2024 132  0 59   55.33  -39.11   10.79  -35.55  -28.42 99999.9 999.99 9999999.  1073  -332
2024 132  1  0   49.97  -23.88   14.16  -40.81  -31.94 99999.9 999.99 9999999.  1078  -334
2024 132  1  1   54.63  -33.70   19.41  -34.71  -24.28 99999.9 999.99 9999999.  1043  -335
2024 132  1  2 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.  1036  -337
2024 132  1  3   52.27  -23.87   30.84  -30.88  -16.30   726.9  28.96  549812.  1006  -337
2024 132  1  4   54.05  -40.48    3.71  -35.56  -31.26   726.9  28.96  549812.   998  -338
2024 132  1  5   49.44  -25.82    6.69  -41.42  -35.49 99999.9 999.99 9999999.  1015  -345
2024 132  1  6   55.46  -42.79    5.99  -34.70  -29.59 99999.9 999.99 9999999.   916  -348
2024 132  1  7   50.55  -32.13  -10.78  -37.44  -38.67   751.9  26.25  183412.   913  -341
2024 132  1  8   50.89  -29.65   -9.77  -40.09  -40.72   751.9  26.25  183412.   804  -343
2024 132  1  9   51.37  -31.33   -4.70  -39.17  -37.90   751.9  26.28  183729.   683  -347
2024 132  1 10   50.38  -27.23   -6.85  -41.70  -41.07   746.5  28.88  239178.   640  -354
2024 132  1 11   50.33  -28.33   -4.58  -40.18  -38.79   745.7  27.93  238309.   551  -363
2024 132  1 12   49.24  -23.87   -0.42  -42.40  -39.23   760.0  31.09  360426.   619  -364
2024 132  1 13   50.62  -24.51  -10.12  -42.60  -43.19   742.5  27.44  285274.   677  -362
2024 132  1 14   50.26  -29.65   -3.64  -38.28  -36.69   751.2  26.83  254798.   748  -359
2024 132  1 15   49.51  -27.40  -12.14  -39.22  -40.86   753.2  30.64  295566.   934  -356
2024 132  1 16   48.68  -25.60  -10.24  -39.90  -40.75   743.1  33.95  314853.   976  -357
2024 132  1 17   47.66  -22.54   -6.84  -39.28  -38.87   740.9  33.11  306065.   927  -357
2024 132  1 18   50.48  -15.23  -36.52  -26.33  -38.40   743.4  26.26  331531.   861  -355
2024 132  1 19   50.96  -18.45  -32.85  -28.33  -38.81   743.1  23.36  352205.   882  -360
2024 132  1 20   51.23  -23.66  -26.55  -30.06  -37.97   742.1  21.10  320728.   893  -361
2024 132  1 21   51.76  -22.85  -21.12  -37.54  -42.78   740.2  20.82  320728.   849  -357
2024 132  1 22   54.59  -18.74  -41.88  -28.00  -41.96 99999.9 999.99 9999999.   969  -357
2024 132  1 23   53.58  -26.06  -22.36  -34.38  -40.33   736.6  23.54  284711.   985  -357
2024 132  1 24   53.91  -17.42  -39.57  -23.76  -37.13   735.3  20.87  237423.   971  -368
2024 132  1 25   52.15  -20.69  -29.54  -27.28  -36.52   730.6  23.75  258032.   939  -375
2024 132  1 26   52.37  -21.19  -20.26  -32.58  -37.86   721.4  26.46  292653.   903  -374
2024 132  1 27   51.19  -25.16  -14.41  -34.08  -37.00   747.1  31.54  382992.   891  -382
2024 132  1 28   48.44  -16.45  -33.78  -20.62  -31.96   744.1  31.52  349226.   803  -402
2024 132  1 29   48.27  -18.03  -32.65  -23.32  -34.02   734.6  33.52  282008.   860  -408
2024 132  1 30   47.18  -21.41  -29.29  -25.02  -34.30   737.9  34.67  299818.   858  -396
2024 132  1 31   44.75  -20.27  -35.42  -16.77  -28.99   731.8  33.58  281446.  1011  -371
2024 132  1 32   47.84  -25.45  -25.12  -19.67  -27.74   728.0  34.23  267788.  1117  -379
2024 132  1 33   47.31  -24.93  -31.35  -10.89  -21.98   732.1  31.21  243047.  1143  -384
2024 132  1 34   45.57  -21.68  -39.84   -3.33  -18.20   732.2  31.14  242578.  1158  -385
2024 132  1 35   47.17  -23.67  -34.11   -9.87  -22.06   730.2  25.54  250682.  1130  -388
2024 132  1 36   47.06  -24.53  -32.43   -8.92  -20.53   733.3  27.54  249441.  1028  -395
2024 132  1 37   45.04  -21.57  -39.50    0.63  -14.35   733.9  28.56  259505.  1071  -400
2024 132  1 38   44.59  -22.48  -38.39    1.82  -12.81   733.2  30.70  303179.  1111  -398
2024 132  1 39   44.63  -24.19  -37.44    0.61  -13.55   734.5  33.31  318239.  1122  -406
2024 132  1 40   35.41  -22.82  -22.53   -3.41  -11.64   729.3  31.75  313832.  1055  -409
2024 132  1 41   35.52  -19.82  -21.99   -5.66  -13.52   709.5  25.05  292007.   985  -409
2024 132  1 42   35.50  -22.23  -24.23   -4.38  -13.16   727.0  37.06  472567.   943  -409
2024 132  1 43   36.05  -22.18  -25.37   -1.62  -11.02   727.8  35.94  428377.   832  -417
2024 132  1 44   35.15  -18.05  -27.34    4.20   -6.35   728.1  39.67  480508.   731  -422
2024 132  1 45   29.61  -15.82   -6.71  -13.66  -15.18   758.0  40.73  594810.   764  -421
2024 132  1 46   30.89  -14.39    3.96  -23.80  -20.60   774.0  42.80  545428.   874  -424
2024 132  1 47   27.22  -14.21   -0.18  -17.18  -16.01   784.9  38.14  531547.   892  -420
2024 132  1 48   25.65  -12.60   -7.61   -5.72   -8.14   751.7  45.96  525408.   883  -414
2024 132  1 49   30.71    2.08   10.25  -27.88  -22.06   738.7  46.15  446108.   990  -404
2024 132  1 50 9999.99 9999.99 9999.99 9999.99 9999.99   727.6  44.17  372152.   932  -406
2024 132  1 51 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.   990  -412
2024 132  1 52 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.  1032  -422
2024 132  1 53 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.   983  -428
2024 132  1 54   34.82    5.88    4.51  -33.99  -29.91 99999.9 999.99 9999999.   884  -427
2024 132  1 55 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.   915  -424
2024 132  1 56 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.   963  -429
2024 132  1 57 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.   999  -431
2024 132  1 58   34.81    6.05    3.96  -34.00  -30.16   749.8  37.66  182414.   934  -436
2024 132  1 59 9999.99 9999.99 9999.99 9999.99 9999.99   749.8  37.66  182414.   887  -436
2024 132  2  0 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.   824  -437
2024 132  2  1   35.19    4.84    3.21  -34.67  -31.08 99999.9 999.99 9999999.   793  -435
2024 132  2  2   35.19    4.84    3.21  -34.67  -31.09 99999.9 999.99 9999999.   802  -436
2024 132  2  3 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.   844  -429
2024 132  2  4   35.16    4.72    3.30  -34.64  -31.05 99999.9 999.99 9999999.   911  -422
2024 132  2  5   35.16    4.72    3.30  -34.64  -31.06 99999.9 999.99 9999999.   933  -414
2024 132  2  6 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.   845  -432
2024 132  2  7   35.07    4.51    2.76  -34.65  -31.28 99999.9 999.99 9999999.   855  -437
2024 132  2  8 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.   853  -427
2024 132  2  9   35.17    5.03    2.70  -34.68  -31.35 99999.9 999.99 9999999.   892  -443
2024 132  2 10   35.17    5.03    2.70  -34.68  -31.36 99999.9 999.99 9999999.   883  -456
2024 132  2 11   35.33    5.64    1.54  -34.73  -31.83 99999.9 999.99 9999999.   945  -473
2024 132  2 12   34.86    5.07    1.60  -34.29  -31.41 99999.9 999.99 9999999.  1101  -498
2024 132  2 13   32.67    0.78    2.27  -32.52  -29.52   744.5  38.91  177596.  1158  -501
2024 132  2 14   29.47   -1.03    2.11  -29.30  -26.58   744.5  38.91  177596.  1227  -518
2024 132  2 15   26.68   -1.38    1.45  -26.59  -24.30   744.5  38.91  177596.  1193  -514
2024 132  2 16   27.76   -1.59    0.37  -27.69  -25.72   735.6  41.41  412377.  1147  -500
2024 132  2 17   28.01   -1.14   -0.55  -27.98  -26.32   735.6  41.41  412377.  1140  -482
2024 132  2 18   30.32   -1.68   -3.12  -30.02  -29.15   735.6  41.41  412377.  1095  -491
2024 132  2 19   30.74   -3.65   -9.40  -29.03  -30.47 99999.9 999.99 9999999.  1096  -498
2024 132  2 20   31.78   -3.28   -5.91  -30.96  -31.03 99999.9 999.99 9999999.  1026  -499
2024 132  2 21   30.70   -3.70   -4.74  -30.06  -29.78 99999.9 999.99 9999999.  1063  -494
2024 132  2 22   33.58   -4.11  -10.20  -31.72  -33.27 99999.9 999.99 9999999.  1156  -480
2024 132  2 23   33.58   -2.35   -7.12  -32.64  -33.04   734.7  38.72  220494.  1059  -480
2024 132  2 24 9999.99 9999.99 9999.99 9999.99 9999.99   734.7  38.72  220494.  1105  -474
2024 132  2 25   32.99   -0.71   -5.48  -32.52  -32.36   734.7  38.72  220494.  1069  -479
2024 132  2 26   30.82   -0.75   -1.98  -30.71  -29.43 99999.9 999.99 9999999.  1051  -473
2024 132  2 27   34.22    0.42    2.37  -34.13  -31.10 99999.9 999.99 9999999.   969  -466
2024 132  2 28   34.22    0.42    2.37  -34.13  -31.11 99999.9 999.99 9999999.   975  -461
2024 132  2 29   35.25    0.67    1.99  -35.17  -32.23 99999.9 999.99 9999999.   950  -460
2024 132  2 30 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.   933  -453
2024 132  2 31   35.44    1.09    3.24  -35.22  -31.86 99999.9 999.99 9999999.   915  -450
2024 132  2 32   34.42    2.32    3.34  -34.08  -30.76 99999.9 999.99 9999999.   991  -441
2024 132  2 33   34.42    2.32    3.34  -34.08  -30.77 99999.9 999.99 9999999.  1081  -428
2024 132  2 34   31.22    1.90    3.34  -30.76  -27.67   730.1  33.88  324085.  1046  -422
2024 132  2 35   33.51   -1.12   -3.25  -32.80  -31.88   730.1  33.88  324085.   977  -430
2024 132  2 36   33.51   -1.12   -3.25  -32.80  -31.89 99999.9 999.99 9999999.  1050  -432
2024 132  2 37   34.72    2.26    0.39  -33.57  -31.35 99999.9 999.99 9999999.  1106  -432
2024 132  2 38   34.66   -4.73  -11.43  -32.22  -34.18 99999.9 999.99 9999999.  1175  -422
2024 132  2 39 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.  1173  -426
2024 132  2 40   32.82   -0.60   -5.72  -32.18  -32.18 99999.9 999.99 9999999.  1158  -428
2024 132  2 41   27.20    2.93   -4.22  -26.55  -26.38 99999.9 999.99 9999999.  1192  -422
2024 132  2 42   24.12    2.77   -2.08  -23.53  -22.81   717.1  45.99  195531.  1213  -419
2024 132  2 43   28.06    4.46   -2.12  -27.18  -26.26   728.2  38.87  198960.  1117  -422
2024 132  2 44   28.19    2.88   -4.86  -26.94  -26.97   717.2  39.65  201913.  1106  -419
2024 132  2 45   31.16    3.85   -5.66  -29.31  -29.48   729.4  40.91  228905.  1164  -413
2024 132  2 46   30.20    1.32   -9.94  -26.91  -28.69   731.1  38.67  191320.  1167  -395
2024 132  2 47   29.78    3.79   -7.18  -27.74  -28.53   732.6  38.89  217934.  1108  -392
2024 132  2 48   31.22    4.19   -6.94  -27.68  -28.39   722.7  44.47  177531.  1138  -378
2024 132  2 49   30.45   -2.67  -10.07  -23.31  -25.34   743.5  38.93  276125.  1222  -353
2024 132  2 50   33.08   -9.43  -13.26  -12.30  -16.07   753.4  41.21  272224.  1118  -356
2024 132  2 51   31.10   -6.45  -11.88  -15.40  -18.51   739.8  38.23  188640.  1068  -366
2024 132  2 52   32.42  -13.80  -16.55   -7.90  -13.03   758.3  29.64  156177.   975  -374
2024 132  2 53   32.75  -16.37  -18.99   -6.89  -12.89   781.3  22.74  133606.   935  -377
2024 132  2 54   32.73  -17.83  -18.98   -7.11  -13.09   779.5  24.46  137828.   933  -372
2024 132  2 55   31.21  -13.25  -14.63  -14.48  -18.56   751.0  38.72  211307.   827  -381
2024 132  2 56   32.79  -17.79  -18.42  -11.16  -16.70   754.9  36.13  200491.   730  -389
2024 132  2 57   32.01  -14.58  -17.81  -14.43  -19.56   780.2  25.64  106941.   747  -389
2024 132  2 58   30.10   -9.75  -15.11  -18.51  -22.50   775.4  33.13  117158.   749  -388
2024 132  2 59   27.32   -5.72   -8.99  -20.73  -22.54   744.9  46.36  219338.   743  -384
2024 132  3  0   29.78  -13.21  -16.75  -15.45  -20.15   742.3  49.18  192067.   724  -385
2024 132  3  1   29.18  -11.92  -15.92  -16.72  -21.06   760.9  28.95  160711.   714  -385
2024 132  3  2   29.93  -12.05  -18.27  -17.24  -22.33   750.4  20.83  137868.   663  -391
2024 132  3  3   30.21  -13.74  -17.81  -16.56  -21.53   753.5  40.85  164800.   673  -397
2024 132  3  4   30.17  -14.34  -15.78  -11.08  -15.68   766.2  32.40  172497.   779  -401
2024 132  3  5   30.30   -7.81  -11.16  -26.39  -28.59   780.4  32.27  127168.   831  -399
2024 132  3  6   30.54   -9.91  -12.20  -24.28  -26.94   754.4  12.84  147642.   873  -395
2024 132  3  7   30.09   -6.12  -13.30  -23.98  -27.02   752.0  16.85  158784.  1004  -388
2024 132  3  8   32.17   -9.47  -15.01  -25.85  -29.35   736.1  43.71  231586.  1082  -385
2024 132  3  9   33.39  -13.71  -18.88  -20.53  -25.58   749.1  13.16  242093.  1108  -384
2024 132  3 10   35.05  -12.77  -20.73  -23.42  -28.91   736.3  16.46  216155.  1063  -383
2024 132  3 11   34.64  -13.43  -19.73  -23.08  -28.26   728.1  23.56  189559.  1194  -373
2024 132  3 12   35.51  -13.76  -21.85  -22.10  -28.01   732.0   6.33  217342.  1158  -364
2024 132  3 13   35.12  -13.74  -22.04  -21.70  -27.69   717.9  10.23  230616.   989  -373
2024 132  3 14   36.16  -17.94  -20.25  -20.57  -26.03   734.9  23.21  199785.   823  -382
2024 132  3 15   37.26  -17.66  -25.85  -19.41  -26.74   734.6   7.40  176430.   736  -381
2024 132  3 16   37.69  -19.31  -24.42  -19.25  -26.11   746.2   9.71  154312.   712  -377
2024 132  3 17   38.40  -20.30  -25.45  -19.21  -26.40   750.0  10.33  169414.   747  -379
2024 132  3 18   29.14  -24.33    1.08  -15.71  -14.52   770.1  25.55  144364.   721  -384
2024 132  3 19   31.67  -22.31   -5.61  -17.94  -18.79   788.9  39.85  112177.   696  -393
2024 132  3 20   29.93  -25.15   -1.09  -16.13  -15.63   790.9  33.53   84670.   668  -407
2024 132  3 21   34.36  -20.26  -13.69  -19.59  -22.94   790.9  33.53   84670.   654  -418
2024 132  3 22   28.87  -24.23   -5.13  -13.80  -14.72 99999.9 999.99 9999999.   614  -428
2024 132  3 23   34.14  -19.87  -18.34  -14.39  -19.49 99999.9 999.99 9999999.   567  -437
2024 132  3 24   29.73  -24.86   -1.45  -15.72  -15.36 99999.9 999.99 9999999.   528  -439
2024 132  3 25   34.53  -19.09  -12.69  -18.00  -21.10   789.4  35.90  120668.   506  -433
2024 132  3 26   29.21  -23.98    2.79  -15.29  -13.62   789.4  35.90  120668.   508  -423
2024 132  3 27   30.57  -24.23   -0.06  -18.61  -17.67   788.3  35.46  121720.   525  -413
2024 132  3 28   40.34  -13.00  -30.11  -23.48  -31.79   713.7   5.64  194775.   501  -408
2024 132  3 29   40.33  -12.94  -29.74  -23.95  -32.10   713.7   5.64  194775.   495  -404
2024 132  3 30   40.18  -13.29  -30.08  -23.07  -31.36 99999.9 999.99 9999999.   514  -399
2024 132  3 31   40.05  -13.06  -29.65  -23.54  -31.66   707.1   5.68  204506.   511  -396
2024 132  3 32   40.00  -12.93  -29.87  -23.24  -31.43   707.1   5.68  204506.   495  -394
2024 132  3 33   39.84  -13.08  -29.68  -23.12  -31.24 99999.9 999.99 9999999.   475  -391
2024 132  3 34   39.71  -13.13  -29.52  -23.08  -31.14   699.9   6.21  197739.   466  -390
2024 132  3 35   39.73  -13.86  -29.37  -22.85  -30.86   699.9   6.21  197739.   550  -389
2024 132  3 36   39.63  -16.66  -29.66  -20.25  -28.46   699.9   6.21  197739.   640  -388
2024 132  3 37   39.64  -18.02  -29.99  -18.61  -26.99 99999.9 999.99 9999999.   698  -387
2024 132  3 38   39.65  -17.73  -30.17  -18.64  -27.06   711.8   7.80  233764.   725  -387
2024 132  3 39   39.75  -16.77  -30.05  -19.88  -28.19   711.8   7.80  233764.   734  -387
2024 132  3 40   39.81  -16.43  -29.87  -20.52  -28.73 99999.9 999.99 9999999.   727  -387
2024 132  3 41   39.93  -16.34  -29.10  -21.91  -29.80   707.9   7.11  178910.   719  -387
2024 132  3 42   39.99  -15.84  -28.56  -23.01  -30.66   707.9   7.11  178910.   705  -383
2024 132  3 43   39.86  -14.95  -29.13  -22.54  -30.38 99999.9 999.99 9999999.   718  -382
2024 132  3 44   39.83  -14.53  -30.37  -21.25  -29.51   717.0   7.01  189999.   730  -381
2024 132  3 45   39.83  -14.75  -31.03  -20.04  -28.55   716.8   7.01  188830.   767  -380
2024 132  3 46   39.85  -15.94  -31.96  -17.65  -26.54   715.1   6.99  178187.   771  -380
2024 132  3 47   39.75  -13.87  -30.71  -21.03  -29.36   715.1   6.99  178187.   894  -381
2024 132  3 48   39.88  -13.34  -30.43  -22.04  -30.22 99999.9 999.99 9999999.   826  -383
2024 132  3 49   40.08  -12.75  -30.59  -22.51  -30.70 99999.9 999.99 9999999.   753  -384
2024 132  3 50   40.18  -12.84  -30.21  -23.16  -31.19   713.4   6.22  150404.   730  -383
2024 132  3 51   40.24  -12.92  -29.34  -24.29  -31.99   713.4   6.22  150404.   679  -384
2024 132  3 52   40.31  -12.65  -30.03  -23.73  -31.65   691.9   5.86  157484.   645  -384
2024 132  3 53   40.44  -12.84  -30.29  -23.50  -31.50   691.9   5.86  157484.   637  -386
2024 132  3 54   40.48  -12.49  -30.55  -23.43  -31.49   691.9   5.86  157484.   639  -388
2024 132  3 55   40.45  -12.34  -30.36  -23.71  -31.69 99999.9 999.99 9999999.   653  -388
2024 132  3 56   40.49  -12.31  -30.10  -24.11  -31.98   696.0   6.30  196771.   682  -388
2024 132  3 57   40.52  -12.69  -30.08  -24.01  -31.86   696.0   6.30  196771.   686  -388
2024 132  3 58   40.45  -12.97  -30.38  -23.34  -31.29   696.0   6.30  196771.   665  -389
2024 132  3 59   40.39  -12.80  -30.18  -23.58  -31.45   692.7   6.52  188983.   722  -390
2024 132  4  0   40.31  -13.66  -29.36  -23.99  -31.58   692.8   6.51  181711.   691  -392
2024 132  4  1   40.28  -13.27  -29.83  -23.56  -31.30   693.2   6.41  133880.   762  -392
2024 132  4  2   40.30  -13.36  -30.56  -22.57  -30.55   692.5   6.30  135424.   760  -392
2024 132  4  3   40.42  -14.09  -31.01  -21.68  -29.81   692.5   6.30  135471.   720  -391
2024 132  4  4   40.47  -14.42  -31.86  -20.33  -28.76   693.5   5.86  183945.   659  -389
2024 132  4  5   40.49  -13.40  -28.63  -25.23  -32.48   693.5   5.86  183945.   597  -389
2024 132  4  6   38.97  -16.40  -32.06  -14.83  -23.52 99999.9 999.99 9999999.   556  -389
2024 132  4  7   39.98  -15.99  -32.91  -16.10  -24.96   705.5   9.34  184413.   515  -389
2024 132  4  8   39.93  -17.00  -33.08  -14.50  -23.46   707.7   9.34  182760.   504  -388
2024 132  4  9   39.94  -17.57  -32.83  -14.41  -23.28   715.3   9.35  177137.   531  -387
2024 132  4 10   40.05  -17.52  -33.01  -14.40  -23.31   715.3   9.35  177137.   548  -388
2024 132  4 11   40.11  -17.54  -33.01  -14.54  -23.42   706.6   8.12  214761.   570  -386
2024 132  4 12   39.89  -17.78  -32.80  -14.04  -22.86   706.6   8.12  214756.   598  -386
2024 132  4 13   39.92  -19.29  -33.63   -9.39  -18.63   701.1   8.02  211657.   601  -388
2024 132  4 14   39.80  -18.78  -33.84   -9.27  -18.55   700.8   8.01  211458.   616  -390
2024 132  4 15   39.80  -18.54  -33.80   -9.82  -19.04   703.4   7.68  212963.   627  -391
2024 132  4 16   39.79  -18.89  -33.48  -10.30  -19.39   703.4   7.68  212963.   632  -392
2024 132  4 17   39.74  -20.29  -32.63   -9.97  -18.81   700.3   6.87  200934.   620  -397
2024 132  4 18   39.72  -17.87  -34.05   -9.75  -18.99   700.3   6.87  200934.   627  -393
2024 132  4 19   39.66  -15.31  -35.12  -10.09  -19.59   699.1   6.98  197131.   725  -386
2024 132  4 20   39.72  -14.80  -35.66   -9.18  -18.85   692.6   7.60  175570.   798  -381
2024 132  4 21   39.83  -17.88  -34.11  -10.02  -19.20   692.6   7.60  175570.   686  -380
2024 132  4 22   39.86  -18.46  -34.12   -9.17  -18.36   693.6   7.64  248273.   646  -385
2024 132  4 23   39.95  -19.39  -33.66   -8.12  -17.21   693.6   7.64  248273.   607  -400
2024 132  4 24   38.00  -16.77  -33.87    3.59   -6.00   716.1  12.59  210625.   617  -409
2024 132  4 25   37.17  -15.33  -33.68    2.96   -6.53   719.5  14.09  204868.   572  -412
2024 132  4 26   37.84  -13.89  -34.67    5.77   -4.08   714.9  25.18  211887.   553  -417
2024 132  4 27   38.84  -16.28  -33.39   11.13    1.45   705.7  18.24  207281.   528  -418
2024 132  4 28   38.58  -14.91  -33.45   11.94    2.24   703.8  16.84  206339.   630  -396
2024 132  4 29   39.22  -15.34  -34.67    9.23   -0.68   703.9  15.61  216712.   817  -374
2024 132  4 30   39.69  -16.31  -35.18    8.37   -1.62   703.5  14.81  217914.   873  -371
2024 132  4 31   39.52  -14.58  -34.26   12.74    2.86   701.8  11.39  223098.   789  -381
2024 132  4 32   39.82  -16.28  -34.73    9.44   -0.42   707.8  12.56  225849.   693  -394
2024 132  4 33   39.78  -17.94  -34.81    6.63   -3.12   707.8  12.56  225859.   708  -409
2024 132  4 34   39.67  -18.37  -34.48    6.83   -2.81   710.6  11.16  178515.   784  -426
2024 132  4 35   39.74  -17.31  -34.76    7.88   -1.85   711.1  11.18  181700.   875  -431
2024 132  4 36   38.70  -13.18  -35.11    8.92   -0.92   720.5  11.51  245913.   831  -430
2024 132  4 37   38.29  -18.78  -32.79    5.97   -3.11   720.7  11.52  247498.   799  -427
2024 132  4 38   38.07  -17.07  -33.26    7.10   -2.12   700.5  15.63  135872.   838  -421
2024 132  4 39   37.74  -16.45  -32.45    9.83    0.75   704.2  19.36  147927.   975  -414
2024 132  4 40   36.28  -14.21  -28.21   16.43    8.27   708.0  23.15  160087.   907  -410
2024 132  4 41   35.93  -12.33  -25.54   22.02   14.39   702.9  22.46  220421.   874  -396
2024 132  4 42   36.15  -12.67  -25.54   22.06   14.45   702.9  22.46  220421.   729  -378
2024 132  4 43   35.73  -12.64  -25.75   21.31   13.70   704.5  25.30  192873.   998  -373
2024 132  4 44   36.14  -12.71  -26.25   21.32   13.59   706.1  28.08  165590.  1021  -384
2024 132  4 45   36.48  -13.43  -26.92   20.61   12.75   703.7  20.79  215740.   975  -392
2024 132  4 46   36.33  -14.13  -27.35   19.18   11.28   698.1  20.06  199562.  1252  -397
2024 132  4 47   35.80  -14.12  -27.47   18.07   10.20   696.9  21.84  186606.  1432  -398
2024 132  4 48   36.13  -15.11  -28.11   16.92    8.95   701.9  33.13  149561.  1392  -401
2024 132  4 49   36.07  -14.41  -28.16   17.33    9.35   701.9  33.13  149561.  1333  -406
2024 132  4 50   36.26  -14.57  -28.55   16.80    8.76   697.2  27.51  166944.  1383  -412
2024 132  4 51   38.51  -18.27  -31.78   10.99    2.33   697.2  27.36  167671.  1343  -413
